time_s,kEffective_m2s,dkEff_dt_m2s2,normalized_kEff
651,0.7495445258077095,0.0006745901642966068,0.7495445258077095
652,0.7502194195375596,0.0006751975687354639,0.7502194195375596
653,0.7508949209451804,0.0006758055200843938,0.7508949209451804
654,0.7515710305777283,0.0006764140188358359,0.7515710305777283
655,0.7522477489828521,0.0006770230654826737,0.7522477489828521
656,0.7529250767086937,0.0006776326605182348,0.7529250767086937
657,0.7536030143038885,0.0006782428044362354,0.7536030143038885
658,0.7542815623175662,0.0006788534977310023,0.7542815623175662
659,0.7549607212993505,0.0006794647408971954,0.7549607212993505
660,0.7556404917993605,0.0006800765344297521,0.7556404917993605
661,0.75632087436821,0.000680688878824387,0.75632087436821
662,0.7570018695570093,0.0006813017745770367,0.7570018695570093
663,0.7576834779173641,0.0006819152221841929,0.7576834779173641
664,0.7583657000013777,0.0006825292221427359,0.7583657000013777
665,0.7590485363616496,0.0006831437749498237,0.7590485363616496
666,0.7597319875512774,0.0006837588811035578,0.7597319875512774
667,0.7604160541238567,0.0006843745411020397,0.7604160541238567
668,0.7611007366334814,0.0006849907554438706,0.7611007366334814
669,0.7617860356347445,0.0006856075246282622,0.7617860356347445
670,0.762471951682738,0.0006862248491548151,0.762471951682738
671,0.7631584853330541,0.000686842729523518,0.7631584853330541
672,0.763845637141785,0.0006874611662348595,0.763845637141785
673,0.7645334076655238,0.0006880801597898278,0.7645334076655238
674,0.7652217974613647,0.0006886997106896331,0.7652217974613647
675,0.7659108070869031,0.0006893198194363181,0.7659108070869031
676,0.7666004371002373,0.0006899404865322034,0.7666004371002373
677,0.7672906880599675,0.0006905617124798313,0.7672906880599675
678,0.767981560525197,0.0006911834977824105,0.767981560525197
679,0.7686730550555323,0.0006918058429437601,0.7686730550555323
680,0.7693651722110845,0.000692428748467866,0.7693651722110845
681,0.770057912552468,0.0006930522148592688,0.770057912552468
682,0.770751276640803,0.0006936762426230647,0.770751276640803
683,0.7714452650377142,0.0006943008322645716,0.7714452650377142
684,0.7721398783053322,0.0006949259842897737,0.7721398783053322
685,0.7728351170062937,0.0006955516992050437,0.7728351170062937
686,0.7735309817037422,0.0006961779775173649,0.7735309817037422
687,0.7742274729613284,0.0006968048197338872,0.7742274729613284
688,0.77492459134321,0.0006974322263622601,0.77492459134321
689,0.775622337414053,0.0006980601979107437,0.775622337414053
690,0.7763207117390315,0.0006986887348880422,0.7763207117390315
691,0.777019714883829,0.0006993178378033593,0.777019714883829
692,0.7777193474146382,0.000699947507166121,0.7777193474146382
693,0.7784196098981613,0.0007005777434863081,0.7784196098981613
694,0.7791205029016108,0.0007012085472745677,0.7791205029016108
695,0.7798220269927104,0.0007018399190418245,0.7798220269927104
696,0.7805241827396945,0.0007024718592994472,0.7805241827396945
697,0.7812269707113093,0.0007031043685592486,0.7812269707113093
698,0.781930391476813,0.0007037374473336522,0.781930391476813
699,0.7826344456059766,0.0007043710961355254,0.7826344456059766
700,0.783339133669084,0.0007050053154779024,0.783339133669084
701,0.7840444562369324,0.0007056401058746498,0.7840444562369324
702,0.7847504138808333,0.0007062754678399119,0.7847504138808333
703,0.7854570071726122,0.0007069114018883327,0.7854570071726122
704,0.78616423668461,0.0007075479085351111,0.78616423668461
705,0.7868721029896825,0.0007081849882957236,0.7868721029896825
706,0.7875806066612014,0.0007088226416861465,0.7875806066612014
707,0.7882897482730548,0.000709460869222911,0.7882897482730548
708,0.7889995283996473,0.0007100996714231034,0.7889995283996473
709,0.789709947615901,0.0007107390488041432,0.789709947615901
710,0.7904210064972556,0.0007113790018837274,0.7904210064972556
711,0.7911327056196684,0.0007120195311802746,0.7911327056196684
712,0.7918450455596161,0.0007126606372127586,0.7918450455596161
713,0.7925580268940939,0.0007133023205004307,0.7925580268940939
714,0.793271650200617,0.0007139445815630974,0.793271650200617
715,0.7939859160572201,0.0007145874209208425,0.7939859160572201
716,0.7947008250424586,0.0007152308390944162,0.7947008250424586
717,0.795416377735409,0.0007158748366049572,0.795416377735409
718,0.7961325747156686,0.0007165194139742148,0.7961325747156686
719,0.7968494165633574,0.0007171645717242159,0.7968494165633574
720,0.797566903859117,0.0007178103103775979,0.797566903859117
721,0.7982850371841126,0.0007184566304573314,0.7982850371841126
722,0.7990038171200317,0.0007191035324869421,0.7990038171200317
723,0.7997232442490865,0.0007197510169906218,0.7997232442490865
724,0.8004433191540129,0.0007203990844924513,0.8004433191540129
725,0.8011640424180714,0.000721047735517677,0.8011640424180714
726,0.8018854146250483,0.0007216969705916565,0.8018854146250483
727,0.8026074363592547,0.0007223467902401359,0.8026074363592547
728,0.8033301082055285,0.0007229971949896385,0.8033301082055285
729,0.804053430749234,0.0007236481853667986,0.804053430749234
730,0.8047774045762621,0.0007242997618990277,0.8047774045762621
731,0.805502030273032,0.0007249519251141812,0.805502030273032
732,0.8062273084264905,0.0007256046755405032,0.8062273084264905
733,0.806953239624113,0.0007262580137065711,0.806953239624113
734,0.8076798244539036,0.0007269119401415725,0.8076798244539036
735,0.8084070635043962,0.0007275664553754169,0.8084070635043962
736,0.8091349573646545,0.0007282215599381248,0.8091349573646545
737,0.8098635066242724,0.0007288772543602717,0.8098635066242724
738,0.810592711873375,0.000729533539173044,0.810592711873375
739,0.8113225737026185,0.0007301904149080718,0.8113225737026185
740,0.8120530927031911,0.0007308478820973185,0.8120530927031911
741,0.8127842694668131,0.0007315059412734137,0.8127842694668131
742,0.813516104585738,0.0007321645929693754,0.813516104585738
743,0.8142485986527519,0.0007328238377186658,0.8142485986527519
744,0.8149817522611753,0.0007334836760553576,0.8149817522611753
745,0.8157155660048626,0.0007341441085138012,0.8157155660048626
746,0.8164500404782029,0.0007348051356290686,0.8164500404782029
747,0.8171851762761208,0.0007354667579365648,0.8171851762761208
748,0.817920973994076,0.0007361289759720835,0.817920973994076
749,0.8186574342280649,0.0007367917902721399,0.8186574342280649
750,0.8193945575746203,0.0007374552013735824,0.8193945575746203
751,0.8201323446308121,0.0007381192098138145,0.8201323446308121
752,0.820870795994248,0.0007387838161306282,0.820870795994248
753,0.8216099122630733,0.0007394490208623705,0.8216099122630733
754,0.8223496940359727,0.0007401148245478884,0.8223496940359727
755,0.8230901419121691,0.000740781227726417,0.8230901419121691
756,0.8238312564914255,0.0007414482309377468,0.8238312564914255
757,0.8245730383740446,0.0007421158347222789,0.8245730383740446
758,0.8253154881608701,0.0007427840396206364,0.8253154881608701
759,0.8260586064532859,0.000743452846174053,0.8260586064532859
760,0.8268023938532182,0.0007441222549243731,0.8268023938532182
761,0.8275468509631346,0.000744792266413774,0.8275468509631346
762,0.8282919783860457,0.0007454628811849329,0.8282919783860457
763,0.8290377767255045,0.0007461340997810262,0.8290377767255045
764,0.8297842465856078,0.0007468059227458412,0.8297842465856078
765,0.8305313885709962,0.0007474783506234983,0.8305313885709962
766,0.8312792032868548,0.0007481513839586174,0.8312792032868548
767,0.8320276913389134,0.0007488250232963733,0.8320276913389134
768,0.8327768533334475,0.0007494992691824409,0.8327768533334475
769,0.8335266898772783,0.0007501741221630498,0.8335266898772783
770,0.8342772015777736,0.0007508495827847073,0.8342772015777736
771,0.8350283890428477,0.0007515256515945312,0.8350283890428477
772,0.8357802528809627,0.0007522023291401947,0.8357802528809627
773,0.8365327937011281,0.0007528796159697593,0.8365327937011281
774,0.8372860121129022,0.0007535575126318417,0.8372860121129022
775,0.8380399087263918,0.0007542360196756137,0.8380399087263918
776,0.8387944841522534,0.0007549151376505803,0.8387944841522534
777,0.8395497390016929,0.0007555948671067458,0.8395497390016929
778,0.8403056738864669,0.0007562752085948921,0.8403056738864669
779,0.8410622894188827,0.0007569561626660781,0.8410622894188827
780,0.8418195862117991,0.0007576377298716963,0.8418195862117991
781,0.8425775648786261,0.0007583199107639715,0.8425775648786261
782,0.843336226033327,0.0007590027058954618,0.843336226033327
783,0.844095570290417,0.0007596861158190027,0.844095570290417
784,0.844855598264965,0.0007603701410884289,0.844855598264965
785,0.8456163105725939,0.0007610547822576863,0.8456163105725939
786,0.8463777078294804,0.0007617400398813312,0.8463777078294804
787,0.8471397906523566,0.0007624259145146417,0.8471397906523566
788,0.8479025596585097,0.0007631124067128958,0.8479025596585097
789,0.8486660154657824,0.0007637995170320377,0.8486660154657824
790,0.8494301586925738,0.0007644872460290664,0.8494301586925738
791,0.8501949899578405,0.000765175594260814,0.8501949899578405
792,0.8509605098810954,0.0007658645622847238,0.8509605098810954
793,0.8517267190824099,0.0007665541506590157,0.8517267190824099
794,0.8524936181824134,0.0007672443599421319,0.8524936181824134
795,0.8532612078022942,0.0007679351906932363,0.8532612078022942
796,0.8540294885637999,0.0007686266434719924,0.8540294885637999
797,0.8547984610892382,0.000769318718838341,0.8547984610892382
798,0.8555681260014766,0.0007700114173528894,0.8555681260014766
799,0.856338483923944,0.0007707047395766886,0.856338483923944
800,0.85710953548063,0.0007713986860714006,0.85710953548063
801,0.8578812812960868,0.0007720932573990757,0.8578812812960868
802,0.8586537219954281,0.000772788454122264,0.8586537219954281
803,0.8594268582043313,0.0007734842768042371,0.8594268582043313
804,0.8602006905490366,0.0007741807260085443,0.8602006905490366
805,0.8609752196563484,0.0007748778022992342,0.8609752196563484
806,0.861750446153635,0.0007755755062409664,0.861750446153635
807,0.8625263706688303,0.0007762738383988999,0.8625263706688303
808,0.8633029938304329,0.0007769727993386932,0.8633029938304329
809,0.8640803162675077,0.0007776723896265603,0.8640803162675077
810,0.864858338609686,0.0007783726098289923,0.864858338609686
811,0.8656370614871657,0.0007790734605133687,0.8656370614871657
812,0.8664164855307127,0.000779774942247291,0.8664164855307127
813,0.8671966113716603,0.000780477055598805,0.8671966113716603
814,0.8679774396419103,0.0007811798011368998,0.8679774396419103
815,0.8687589709739341,0.0007818831794307313,0.8687589709739341
816,0.8695412060007718,0.0007825871910499549,0.8695412060007718
817,0.870324145356034,0.0007832918365648367,0.870324145356034
818,0.8711077896739015,0.0007839971165461423,0.8711077896739015
819,0.8718921395891263,0.0007847030315651371,0.8718921395891263
820,0.8726771957370317,0.0007854095821935858,0.8726771957370317
821,0.8734629587535134,0.0007861167690039195,0.8734629587535134
822,0.8742494292750396,0.0007868245925689021,0.8742494292750396
823,0.8750366079386512,0.0007875330534616864,0.8750366079386512
824,0.8758244953819629,0.0007882421522564242,0.8758244953819629
825,0.8766130922431641,0.0007889518895273784,0.8766130922431641
826,0.8774023991610177,0.0007896622658493113,0.8774023991610177
827,0.8781924167748627,0.0007903732817978182,0.8781924167748627
828,0.8789831457246133,0.0007910849379486606,0.8789831457246133
829,0.87977458665076,0.0007917972348782665,0.87977458665076
830,0.8805667401943699,0.0007925101731637296,0.8805667401943699
831,0.8813596069970875,0.0007932237533825881,0.8813596069970875
832,0.882153187701135,0.000793937976112713,0.882153187701135
833,0.8829474829493129,0.000794652841932475,0.8829474829493129
834,0.883742493385,0.0007953683514211329,0.883742493385
835,0.8845382196521552,0.0007960845051582788,0.8845382196521552
836,0.8853346623953166,0.0007968013037239485,0.8853346623953166
837,0.8861318222596031,0.0007975187476987888,0.8861318222596031
838,0.8869296998907141,0.0007982368376636129,0.8869296998907141
839,0.8877282959349303,0.0007989555742003995,0.8877282959349303
840,0.8885276110391149,0.0007996749578913498,0.8885276110391149
841,0.889327645850713,0.0008003949893189422,0.889327645850713
842,0.8901284010177528,0.0008011156690665433,0.8901284010177528
843,0.8909298771888461,0.0008018369977179085,0.8909298771888461
844,0.8917320750131886,0.0008025589758573481,0.8917320750131886
845,0.8925349951405608,0.0008032816040695612,0.8925349951405608
846,0.8933386382213278,0.0008040048829398572,0.8933386382213278
847,0.8941430049064405,0.0008047288130541563,0.8941430049064405
848,0.8949480958474361,0.0008054533949988785,0.8949480958474361
849,0.8957539116964383,0.000806178629360943,0.8957539116964383
850,0.896560453106158,0.0008069045167277134,0.896560453106158
851,0.8973677207298937,0.0008076310576869972,0.8973677207298937
852,0.898175715221532,0.0008083582528276567,0.898175715221532
853,0.898984437235549,0.0008090861027386098,0.898984437235549
854,0.8997938874270092,0.0008098146080092739,0.8997938874270092
855,0.9006040664515675,0.0008105437692298434,0.9006040664515675
856,0.9014149749654689,0.0008112735869908461,0.9014149749654689
857,0.9022266136255492,0.0008120040618835311,0.9022266136255492
858,0.9030389830892359,0.0008127351944995365,0.9030389830892359
859,0.9038520840145483,0.000813466985431166,0.9038520840145483
860,0.9046659170600982,0.0008141994352710014,0.9046659170600982
861,0.9054804828850903,0.0008149325446124567,0.9054804828850903
862,0.9062957821493232,0.0008156663140493348,0.9062957821493232
863,0.907111815513189,0.000816400744175938,0.907111815513189
864,0.907928583637675,0.0008171358355872349,0.907928583637675
865,0.9087460871843634,0.0008178715888785826,0.9087460871843634
866,0.9095643268154322,0.0008186080046459487,0.9095643268154322
867,0.9103833031936553,0.0008193450834858562,0.9103833031936553
868,0.9112030169824039,0.000820082825995383,0.9112030169824039
869,0.9120234688456461,0.0008208212327719955,0.9120234688456461
870,0.9128446594479479,0.0008215603044137154,0.9128446594479479
871,0.9136665894544735,0.0008223000415194526,0.9136665894544735
872,0.9144892595309868,0.0008230404446883388,0.9144892595309868
873,0.9153126703438502,0.0008237815145199501,0.9153126703438502
874,0.9161368225600267,0.000824523251614695,0.9161368225600267
875,0.9169617168470796,0.0008252656565733152,0.9169617168470796
876,0.9177873538731733,0.0008260087299969965,0.9177873538731733
877,0.9186137343070736,0.0008267524724878683,0.9186137343070736
878,0.9194408588181491,0.0008274968846485042,0.9194408588181491
879,0.9202687280763706,0.0008282419670813668,0.9202687280763706
880,0.9210973427523118,0.0008289877203903617,0.9210973427523118
881,0.9219267035171513,0.0008297341451795615,0.9219267035171513
882,0.9227568110426709,0.0008304812420533714,0.9227568110426709
883,0.9235876660012581,0.0008312290116170296,0.9235876660012581
884,0.924419269065905,0.0008319774544762182,0.924419269065905
885,0.9252516209102105,0.0008327265712372856,0.9252516209102105
886,0.9260847222083796,0.000833476362506913,0.9260847222083796
887,0.9269185736352243,0.0008342268288923371,0.9269185736352243
888,0.9277531758661642,0.0008349779710015159,0.9277531758661642
889,0.9285885295772274,0.0008357297894430182,0.9285885295772274
890,0.9294246354450503,0.0008364822848255793,0.9294246354450503
891,0.9302614941468785,0.0008372354577589336,0.9302614941468785
892,0.9310991063605681,0.0008379893088530932,0.9310991063605681
893,0.9319374727645847,0.0008387438387185142,0.9319374727645847
894,0.9327765940380052,0.0008394990479665965,0.9327765940380052
895,0.9336164708605179,0.0008402549372089063,0.9336164708605179
896,0.934457103912423,0.0008410115070576762,0.934457103912423
897,0.9352984938746333,0.0008417687581259714,0.9352984938746333
898,0.9361406414286749,0.000842526691026857,0.9361406414286749
899,0.936983547256687,0.0008432853063744528,0.936983547256687
900,0.9378272120414238,0.0008440446047833783,0.9378272120414238
901,0.9386716364662537,0.000844804586868253,0.9386716364662537
902,0.9395168212151603,0.0008455652532449731,0.9395168212151603
903,0.9403627669727437,0.0008463266045295459,0.9403627669727437
904,0.9412094744242194,0.0008470886413386447,0.9412094744242194
905,0.942056944255421,0.0008478513642898311,0.942056944255421
906,0.9429051771527991,0.0008486147740005556,0.9429051771527991
907,0.9437541738034221,0.000849378871089157,0.9437541738034221
908,0.9446039348949774,0.0008501436561748621,0.9446039348949774
909,0.9454544611157718,0.0008509091298769533,0.9454544611157718
910,0.9463057531547313,0.0008516752928154347,0.9463057531547313
911,0.9471578117014027,0.0008524421456109765,0.9471578117014027
912,0.9480106374459533,0.0008532096888846374,0.9480106374459533
913,0.948864231079172,0.0008539779232581979,0.948864231079172
914,0.9497185932924697,0.0008547468493540489,0.9497185932924697
915,0.95057372477788,0.000855516467794859,0.95057372477788
916,0.9514296262280594,0.0008562867792039075,0.9514296262280594
917,0.9522862983362879,0.0008570577842054172,0.9522862983362879
918,0.9531437417964702,0.0008578294834237776,0.9531437417964702
919,0.9540019573031354,0.0008586018774840998,0.9540019573031354
920,0.9548609455514384,0.0008593749670119388,0.9548609455514384
921,0.9557207072371593,0.0008601487526334606,0.9557207072371593
922,0.9565812430567053,0.0008609232349756635,0.9565812430567053
923,0.9574425537071106,0.000861698414665657,0.9574425537071106
924,0.9583046398860366,0.0008624742923314943,0.9583046398860366
925,0.9591675022917736,0.0008632508686015616,0.9591675022917736
926,0.9600311416232398,0.0008640281441046338,0.9600311416232398
927,0.9608955585799829,0.0008648061194707068,0.9608955585799829
928,0.9617607538621812,0.0008655847953299434,0.9617607538621812
929,0.9626267281706428,0.0008663641723127835,0.9626267281706428
930,0.9634934822068068,0.0008671442510505556,0.9634934822068068
931,0.9643610166727439,0.0008679250321753096,0.9643610166727439
932,0.9652293322711574,0.0008687065163194285,0.9652293322711574
933,0.9660984297053827,0.0008694887041158506,0.9660984297053827
934,0.9669683096793891,0.0008702715961981244,0.9669683096793891
935,0.967838972897779,0.0008710551932004096,0.967838972897779
936,0.9687104200657899,0.000871839495757476,0.9687104200657899
937,0.9695826518892939,0.0008726245045046488,0.9695826518892939
938,0.9704556690747992,0.0008734102200776972,0.9704556690747992
939,0.9713294723294493,0.0008741966431130566,0.9713294723294493
940,0.9722040623610253,0.0008749837742477728,0.9722040623610253
941,0.9730794398779449,0.0008757716141192806,0.9730794398779449
942,0.9739556055892639,0.0008765601633659026,0.9739556055892639
943,0.9748325602046767,0.0008773494226264056,0.9748325602046767
944,0.9757103044345167,0.0008781393925398895,0.9757103044345167
945,0.9765888389897565,0.0008789300737462868,0.9765888389897565
946,0.9774681645820092,0.0008797214668861963,0.9774681645820092
947,0.9783482819235289,0.0008805135726004942,0.9783482819235289
948,0.9792291917272102,0.0008813063915308339,0.9792291917272102
949,0.9801108947065905,0.0008820999243194794,0.9801108947065905
950,0.9809933915758492,0.0008828941716089722,0.9809933915758492
951,0.9818766830498085,0.0008836891340427977,0.9818766830498085
952,0.9827607698439348,0.0008844848122650517,0.9827607698439348
953,0.9836456526743386,0.0008852812069198857,0.9836456526743386
954,0.9845313322577746,0.0008860783186525056,0.9845313322577746
955,0.9854178093116436,0.0008868761481087284,0.9854178093116436
956,0.986305084553992,0.0008876746959346482,0.986305084553992
957,0.9871931587035129,0.0008884739627771365,0.9871931587035129
958,0.9880820324795463,0.0008892739492835644,0.9880820324795463
959,0.98897170660208,0.0008900746561019135,0.98897170660208
960,0.9898621817917501,0.0008908760838808316,0.9898621817917501
961,0.9907534587698417,0.0008916782332695217,0.9907534587698417
962,0.9916455382582892,0.0008924811049174641,0.9916455382582892
963,0.9925384209796766,0.0008932846994750832,0.9925384209796766
964,0.9934321076572393,0.0008940890175934135,0.9934321076572393
965,0.9943265990148634,0.0008948940599239896,0.9943265990148634
966,0.9952218957770873,0.0008956998271188454,0.9952218957770873
967,0.9961179986691011,0.0008965063198305145,0.9961179986691011
968,0.9970149084167483,0.0008973135387124742,0.9970149084167483
969,0.9979126257465261,0.0008981214844183127,0.9979126257465261
970,0.998811151385585,0.0008989301576025621,0.998811151385585
971,0.9997104860617312,0.0005944243072075195,0.9997104860617312
972,1.0,0.0001447569691344075,1.0
973,1.0,0.0,1.0
974,1.0,0.0,1.0
975,1.0,0.0,1.0
976,1.0,0.0,1.0
977,1.0,0.0,1.0
978,1.0,0.0,1.0
979,1.0,0.0,1.0
980,1.0,0.0,1.0
981,1.0,0.0,1.0
982,1.0,0.0,1.0
983,1.0,0.0,1.0
984,1.0,0.0,1.0
985,1.0,0.0,1.0
986,1.0,0.0,1.0
987,1.0,0.0,1.0
988,1.0,0.0,1.0
989,1.0,0.0,1.0
990,1.0,0.0,1.0
991,1.0,0.0,1.0
992,1.0,0.0,1.0
993,1.0,0.0,1.0
994,1.0,0.0,1.0
995,1.0,0.0,1.0
996,1.0,0.0,1.0
997,1.0,0.0,1.0
998,1.0,0.0,1.0
999,1.0,0.0,1.0
1000,1.0,0.0,1.0
